,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQM,PricePerSQM
2782,0.0,0.01,7.223,4.156000000000001,4.945,0.0,5.894,0.0,0.0,0.0,7.211,0.0,0.0,1.158,0.0,0.0,27.0,1.0,0.0,5.894,6.686,0.08,21.0,77.0,0.069,0.0,0.0,0.0,1.4169999999999998,0.018000000000000002,0.023,0.0,0.0,0.0,0.0,0.0,32.24,42.373844,-71.09816,1031,2139.0,2.0,1.0,83.6127,26.3117923473
2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36596,-71.09782,327,2139.0,2.0,1.5,83.6127,33.4877357148
2784,0.0,0.01,7.223,4.156000000000001,4.945,0.0,5.894,0.0,0.0,0.0,7.211,0.0,0.0,1.158,0.0,0.0,27.0,1.0,0.0,5.894,6.686,0.08,21.0,77.0,0.069,0.0,0.0,0.0,1.4169999999999998,0.018000000000000002,0.023,0.0,0.0,0.0,0.0,0.0,32.24,42.37174,-71.10676,1684,2139.0,1.0,1.0,68.934026,37.717222551300004
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36596,-71.09782,328,2139.0,2.0,1.5,83.6127,33.4877357148
2786,0.0,0.113,32.08,9.349,0.0,0.22699999999999998,0.93,7899909.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,1.0,2.0,1.0,68.8,0.93,0.0,0.042,6.0,0.0,10.73,0.0,0.0,0.0,0.769,8.154,0.44799999999999995,0.0,0.0,0.0,0.0,0.0,4.4,42.373993,-71.09634399999999,512,2139.0,2.0,1.0,139.3545,19.3750470921
2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.366673,-71.09786,478,2139.0,2.0,2.0,106.83845,30.8877562338
2788,0.0,0.10099999999999999,1.318,0.035,0.0,0.0,3.051,0.0,4.266,0.0,9.382,0.0,0.0,0.191,0.0,0.0,12.0,0.0,0.0,3.051,11.13,0.0,15.0,50.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.027999999999999997,0.201,0.0,0.015,0.0,0.0,0.0,39.66,42.363358000000005,-71.10055,2744,2139.0,2.0,2.0,111.019085,34.2283491167
2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,19.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.361247999999996,-71.11576,2744,2139.0,2.0,1.0,88.25785,31.158701463899998
2790,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.384308000000004,-71.12232,2165,2140.0,2.0,1.0,76.644975,28.7037734698
2791,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.391644,-71.119545,2785,2140.0,2.0,1.0,92.90299999999999,28.5243748856
2792,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388554,-71.1241,2412,2140.0,2.0,1.0,167.2254,22.7238206636
2793,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.392647,-71.12694,2031,2140.0,4.0,2.5,167.2254,32.8897404342
2794,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39031,-71.11809000000001,28,2140.0,2.0,1.0,84.727536,33.0471076133
2795,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38882,-71.12345,2395,2140.0,2.0,1.0,167.2254,22.7238206636
2796,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385166,-71.12199,2783,2140.0,2.0,1.0,116.12875,27.555622530999997
2797,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.3979,-71.1298,2784,2140.0,1.0,1.0,68.74821999999999,40.7283272207
2798,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388767,-71.11811,777,2140.0,2.0,2.0,89.651395,32.3475167341
2799,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.39501,-71.129005,1233,2140.0,2.0,1.0,102.1933,22.0170989683
2800,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.391644,-71.119545,2785,2140.0,2.0,1.0,92.90299999999999,28.5243748856
2801,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.391617,-71.13113,152,2140.0,2.0,1.0,71.628213,27.921958628200002
2802,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.386623,-71.11999499999999,2282,2140.0,1.0,1.0,58.900502,42.444459981
2803,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385387,-71.12724,151,2140.0,3.0,2.0,157.9351,22.7941730496
2804,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.387913,-71.12628000000001,201,2140.0,3.0,1.5,130.807424,27.5213737104
2805,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.399159999999995,-71.13344599999999,1295,2140.0,4.0,3.5,163.78798899999998,27.4745421045
2806,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38893,-71.12411999999999,2551,2140.0,3.0,2.0,202.249831,19.5303006211
2807,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.386672999999995,-71.11952,1331,2140.0,2.0,1.0,89.651395,33.4629483456
2808,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385025,-71.11648000000001,903,2140.0,1.0,1.0,60.38695,33.119738619
2809,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.393528,-71.12891,1152,2140.0,2.0,1.0,117.05778000000001,21.3569743079
2810,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383915,-71.11408,820,2140.0,2.0,2.0,85.935275,30.2553287925
2811,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38547,-71.1168,2724,2140.0,1.0,1.0,67.81919,29.490178222399997
2812,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.40012,-71.13586,2784,2140.0,2.0,1.0,83.6127,26.3117923473
2813,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.400040000000004,-71.13591,2784,2140.0,2.0,1.0,83.6127,26.3117923473
2814,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38903,-71.11773000000001,2812,2140.0,2.0,2.0,89.651395,32.3475167341
2815,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.389297,-71.11796,2784,2140.0,4.0,1.5,148.6448,29.6007663908
2816,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388805,-71.1189,2784,2140.0,2.0,2.0,89.651395,32.3475167341
2817,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398709999999994,-71.13625,102,2140.0,3.0,2.0,117.33648899999999,34.9422420506
2818,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.3979,-71.1298,1939,2140.0,2.0,2.0,104.515875,33.2006979801
2819,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.396225,-71.12923,1086,2140.0,2.0,1.0,84.263021,29.6690051025
2820,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.392647,-71.12694,2030,2140.0,4.0,2.5,167.2254,32.8897404342
2821,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388306,-71.12614,910,2140.0,3.0,2.0,92.90299999999999,25.833396122800004
2822,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.388306,-71.12614,911,2140.0,3.0,2.0,92.90299999999999,26.909787628000004
2823,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.385006,-71.117,624,2140.0,2.0,1.0,80.82561,30.930790376999997
2824,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.38962,-71.11932,2612,2140.0,3.0,3.5,214.977542,17.6762649933
2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.384468,-71.11582,389,2140.0,2.0,1.0,111.4836,23.3218159442
2826,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.39232,-71.1271,2784,2140.0,4.0,2.5,167.2254,32.8897404342
2827,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,2.0,2.0,129.13517,29.7982338971
2828,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.386672999999995,-71.11952,2783,2140.0,2.0,1.0,65.0321,39.9802559044
2829,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.398113,-71.13025,2784,2140.0,2.0,2.0,104.515875,33.2006979801
2830,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.392647,-71.12694,2784,2140.0,4.0,2.5,167.2254,32.8897404342
2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.384468,-71.11582,2724,2140.0,2.0,1.0,111.4836,23.3218159442
2832,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,2.0,2.0,106.931353,31.300454975100003
2833,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,1.0,1.0,92.15977600000001,35.536110678
2834,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,1.0,1.0,73.207564,36.9497337734
2835,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,1.0,1.0,81.568834,36.2883696486
2836,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,1.0,1.0,91.788164,31.932221675100003
2837,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.39513,-71.14341999999999,2784,2140.0,2.0,2.0,116.035847,30.4216334113
2838,0.0,0.08800000000000001,7.871,3.264,0.0,2.131,2.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,2.2880000000000003,12.75,0.0,13.0,50.0,2.853,0.0,0.0,0.09699999999999999,3.8369999999999997,0.0,0.064,0.0,0.011000000000000001,0.0,0.0,0.0,19.82,42.389297,-71.11796,2784,2140.0,4.0,1.5,148.6448,29.6007663908
2839,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383365999999995,-71.11481500000001,1507,2140.0,2.0,1.0,92.90299999999999,20.4514385972
2840,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398720000000004,-71.136444,1484,2140.0,3.0,2.0,117.801004,34.8044571844
2841,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398709999999994,-71.13625,100,2140.0,3.0,2.0,117.33648899999999,34.9422420506
2842,0.0,0.017,28.26,5.857,0.0,0.631,2.024,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.024,1.504,0.0,10.0,28.0,4.928999999999999,0.099,0.036000000000000004,0.42700000000000005,0.71,0.0,0.153,0.0,0.0,0.0,0.0,0.0,15.24,42.395042,-71.12810999999999,2160,2140.0,1.0,1.0,83.6127,21.5278301024
2843,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.400944,-71.13226,1924,2140.0,2.0,1.0,83.6127,27.507782908600003
2844,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.40012,-71.13586,2302,2140.0,3.0,2.0,130.0642,24.6032344027
2845,0.0,0.0,3.99,1.2690000000000001,0.0,0.021,0.705,0.0,0.0,0.0,7.039,0.0,0.0,0.308,0.0,0.0,34.0,1.0,0.0,0.705,18.63,0.0,18.0,99.0,0.17300000000000001,0.0,0.0,0.0,0.41,1.581,0.125,0.0,0.0,0.0,0.0,0.0,26.03,42.383854,-71.11546,2614,2140.0,2.0,1.0,92.90299999999999,28.5243748856
2846,0.0,0.214,21.34,4.746,0.0,0.379,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.036000000000000004,0.0,18.0,0.0,0.0,4.374,4.125,0.0,5.0,20.0,4.711,0.0,0.0,0.0,1.693,0.0,0.068,0.0,0.0,0.0,0.0,0.0,17.69,42.398438,-71.13633,2477,2140.0,3.0,2.0,111.576503,36.7460880182
